anio,provincia_id,carrera_grupo,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,estudiantes_grupo_pct
2012,70,Naturales,1564.0,787.0,777.0,246.0,137.0,109.0,59.0,26.0,33.0,0.4968030690537084,0.08231145729172148
2012,70,Policial,20.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.001052576180201042
2012,70,Psicologia,739.0,86.0,653.0,158.0,28.0,130.0,22.0,1.0,21.0,0.8836265223274695,0.0388926898584285
2012,70,Salud,611.0,265.0,346.0,265.0,107.0,158.0,8.0,5.0,3.0,0.5662847790507365,0.03215620230514184
2012,70,Sociales,1699.0,665.0,1034.0,358.0,149.0,209.0,27.0,10.0,17.0,0.6085932901706886,0.08941634650807852
2012,70,Tecnologia,1773.0,1363.0,410.0,334.0,274.0,60.0,43.0,19.0,24.0,0.23124647490129724,0.09331087837482238
2012,74,Arquitectura,53.0,50.0,3.0,27.0,25.0,2.0,0.0,0.0,0.0,0.05660377358490566,0.004169288860918817
2012,74,Arte,275.0,171.0,104.0,29.0,24.0,5.0,9.0,8.0,1.0,0.3781818181818182,0.021633102580239143
2012,74,Derecho,410.0,137.0,273.0,163.0,57.0,106.0,0.0,0.0,0.0,0.6658536585365854,0.03225298930144745
2012,74,Economicas,1864.0,689.0,1175.0,316.0,106.0,210.0,56.0,21.0,35.0,0.6303648068669528,0.14663310258023915
2012,74,Educacion,523.0,80.0,443.0,117.0,15.0,102.0,16.0,4.0,12.0,0.847036328871893,0.04114222781623662
2012,74,Exactas,1042.0,591.0,451.0,253.0,155.0,98.0,64.0,42.0,22.0,0.43282149712092133,0.08196979232221523
2012,74,Idiomas,31.0,3.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9032258064516129,0.0024386406544996855
2012,74,Ingenieria,1087.0,936.0,151.0,260.0,221.0,39.0,15.0,12.0,3.0,0.1389144434222631,0.085509754562618
2012,74,Naturales,1514.0,624.0,890.0,360.0,134.0,226.0,57.0,23.0,34.0,0.5878467635402906,0.11910006293266205
2012,74,Psicologia,1827.0,364.0,1463.0,307.0,75.0,232.0,78.0,13.0,65.0,0.8007662835249042,0.14372246696035243
2012,74,Salud,2315.0,482.0,1833.0,611.0,121.0,490.0,82.0,18.0,64.0,0.791792656587473,0.18211139081183134
2012,74,Sociales,590.0,203.0,387.0,101.0,47.0,54.0,27.0,9.0,18.0,0.6559322033898305,0.046412838263058524
2012,74,Tecnologia,1181.0,907.0,274.0,384.0,315.0,69.0,63.0,45.0,18.0,0.23200677392040644,0.09290434235368156
2012,78,Economicas,2184.0,835.0,1349.0,904.0,378.0,526.0,24.0,8.0,16.0,0.6176739926739927,0.38613861386138615
2012,78,Educacion,203.0,60.0,143.0,52.0,18.0,34.0,0.0,0.0,0.0,0.7044334975369458,0.03589108910891089
2012,78,Exactas,80.0,30.0,50.0,25.0,9.0,16.0,0.0,0.0,0.0,0.625,0.014144271570014143
2012,78,Ingenieria,91.0,78.0,13.0,33.0,29.0,4.0,2.0,1.0,1.0,0.14285714285714285,0.01608910891089109
2012,78,Naturales,499.0,266.0,233.0,211.0,119.0,92.0,10.0,7.0,3.0,0.46693386773547096,0.08822489391796322
2012,78,Psicologia,951.0,146.0,805.0,414.0,68.0,346.0,0.0,0.0,0.0,0.8464773922187171,0.16814002828854313
2012,78,Salud,802.0,200.0,602.0,334.0,87.0,247.0,36.0,6.0,30.0,0.7506234413965087,0.1417963224893918
2012,78,Sociales,243.0,77.0,166.0,70.0,23.0,47.0,3.0,1.0,2.0,0.6831275720164609,0.04296322489391796
2012,78,Tecnologia,603.0,423.0,180.0,209.0,152.0,57.0,10.0,6.0,4.0,0.29850746268656714,0.10661244695898162
2012,82,Arquitectura,8652.0,4167.0,4485.0,1486.0,728.0,758.0,321.0,124.0,197.0,0.518377253814147,0.06372494862673178
2012,82,Arte,5854.0,2641.0,3213.0,1618.0,821.0,797.0,157.0,45.0,112.0,0.5488554834301332,0.04311671859233562
2012,82,Derecho,22730.0,8975.0,13755.0,4117.0,1609.0,2508.0,977.0,375.0,602.0,0.6051473823141224,0.16741424899278934
2012,82,Economicas,20149.0,8512.0,11637.0,2603.0,1253.0,1350.0,1165.0,424.0,741.0,0.5775472728175095,0.14840429841424163
2012,82,Educacion,2417.0,447.0,1970.0,784.0,138.0,646.0,65.0,12.0,53.0,0.8150599917252793,0.01780203430776823
2012,82,Exactas,4154.0,1685.0,2469.0,841.0,353.0,488.0,392.0,154.0,238.0,0.5943668753009148,0.030595635297670343
2012,82,Idiomas,986.0,96.0,890.0,151.0,35.0,116.0,23.0,3.0,20.0,0.9026369168356998,0.0072622283109058635
2012,82,Ingenieria,5960.0,4710.0,1250.0,1167.0,922.0,245.0,678.0,544.0,134.0,0.20973154362416108,0.043897444962473574
2012,82,Naturales,9965.0,5663.0,4302.0,1567.0,858.0,709.0,561.0,335.0,226.0,0.43171098845960865,0.07339564413608209
2012,82,Otros,3294.0,1441.0,1853.0,2064.0,922.0,1142.0,1687.0,542.0,1145.0,0.5625379477838495,0.02426144021919261
2012,82,Policial,109.0,44.0,65.0,34.0,15.0,19.0,5.0,4.0,1.0,0.5963302752293578,0.0008028223994814798
2012,82,Psicologia,7749.0,1504.0,6245.0,1843.0,406.0,1437.0,340.0,50.0,290.0,0.8059104400567815,0.05707404379433016
2012,82,Salud,30202.0,8966.0,21236.0,6245.0,1805.0,4440.0,1989.0,602.0,1387.0,0.7031322428978214,0.2224480927444005
2012,82,Sociales,10112.0,4028.0,6084.0,2033.0,900.0,1133.0,370.0,103.0,267.0,0.6016613924050633,0.0744783495739149
2012,82,Tecnologia,3438.0,2863.0,575.0,819.0,690.0,129.0,109.0,86.0,23.0,0.16724840023269344,0.025322049627681906
2012,86,Arquitectura,35.0,33.0,2.0,22.0,20.0,2.0,2.0,2.0,0.0,0.05714285714285714,0.0020683134381278808
2012,86,Arte,28.0,23.0,5.0,12.0,9.0,3.0,2.0,2.0,0.0,0.17857142857142858,0.0016546507505023047
2012,86,Economicas,3362.0,1460.0,1902.0,760.0,336.0,424.0,76.0,33.0,43.0,0.5657346817370613,0.19867627939959814
2012,86,Educacion,6883.0,717.0,6166.0,1899.0,215.0,1684.0,748.0,54.0,694.0,0.8958303065523754,0.40674861127526296
2012,86,Exactas,233.0,114.0,119.0,56.0,30.0,26.0,2.0,1.0,1.0,0.5107296137339056,0.013769058030965608
2012,86,Idiomas,107.0,28.0,79.0,104.0,28.0,76.0,1.0,0.0,1.0,0.7383177570093458,0.006323129653705236
2012,86,Ingenieria,1062.0,848.0,214.0,266.0,200.0,66.0,17.0,14.0,3.0,0.2015065913370998,0.06275853917976598
2012,86,Naturales,1596.0,652.0,944.0,331.0,147.0,184.0,30.0,13.0,17.0,0.5914786967418546,0.09431509277863137
2012,86,Psicologia,437.0,38.0,399.0,38.0,4.0,34.0,17.0,1.0,16.0,0.9130434782608695,0.025824370641768114
2012,86,Salud,1105.0,208.0,897.0,346.0,61.0,285.0,46.0,13.0,33.0,0.8117647058823529,0.06529960997518024
2012,86,Sociales,662.0,258.0,404.0,157.0,71.0,86.0,32.0,14.0,18.0,0.6102719033232629,0.039120671315447345
2012,86,Tecnologia,1412.0,998.0,414.0,260.0,218.0,42.0,16.0,4.0,12.0,0.29320113314447593,0.08344167356104479
2013,02,Arquitectura,26936.0,13268.0,13668.0,4537.0,2180.0,2357.0,1433.0,638.0,795.0,0.5074250074250074,0.04853368312564415
2013,02,Arte,36354.0,10796.0,25558.0,7623.0,2443.0,5180.0,2238.0,566.0,1672.0,0.7030313032953732,0.0655031747976562
2013,02,Deporte,897.0,498.0,399.0,197.0,113.0,84.0,71.0,33.0,38.0,0.44481605351170567,0.0016162278647053312
2013,02,Derecho,57379.0,24750.0,32629.0,11419.0,4916.0,6503.0,6266.0,2590.0,3676.0,0.5686575227870824,0.10338633071229342
2013,02,Economicas,132488.0,63124.0,69364.0,28292.0,13541.0,14751.0,10442.0,4597.0,5845.0,0.5235493025783468,0.23871883761324406
2013,02,Educacion,13614.0,2909.0,10705.0,3548.0,810.0,2738.0,2093.0,373.0,1720.0,0.7863229028940796,0.024529906521848808
2013,02,Exactas,9752.0,5182.0,4570.0,1825.0,855.0,970.0,462.0,230.0,232.0,0.46862182116488926,0.017571297811155396
2013,02,Idiomas,9978.0,2474.0,7504.0,1779.0,440.0,1339.0,440.0,68.0,372.0,0.7520545199438765,0.017978507953210474
2013,02,Ingenieria,14734.0,12075.0,2659.0,3071.0,2442.0,629.0,539.0,456.0,83.0,0.1804669471969594,0.02654793908424565
2013,02,Naturales,27573.0,11131.0,16442.0,5013.0,2098.0,2915.0,1561.0,673.0,888.0,0.5963079824465963,0.04968143914550736
2013,02,Otros,1771.0,350.0,1421.0,1017.0,200.0,817.0,0.0,0.0,0.0,0.8023715415019763,0.003191013989290013
2013,02,Policial,772.0,410.0,362.0,309.0,187.0,122.0,30.0,15.0,15.0,0.4689119170984456,0.0013910010162235403
2013,02,Psicologia,44364.0,9324.0,35040.0,9531.0,2199.0,7332.0,2948.0,465.0,2483.0,0.789829591560725,0.07993571124836936
2013,02,Salud,88709.0,25302.0,63407.0,21244.0,6078.0,15166.0,7154.0,1956.0,5198.0,0.7147752764657476,0.1598371880157695
2013,02,Sociales,53157.0,22747.0,30410.0,8636.0,3797.0,4839.0,2542.0,981.0,1561.0,0.5720789359820908,0.09577906867797245
2013,02,Tecnologia,36518.0,30726.0,5792.0,7586.0,6403.0,1183.0,1916.0,1584.0,332.0,0.1586067144969604,0.06579867242286432
2013,06,Arquitectura,12659.0,6835.0,5824.0,1967.0,1013.0,954.0,598.0,248.0,350.0,0.46006793585591277,0.04020351062174273
2013,06,Arte,14319.0,7657.0,6662.0,4092.0,2178.0,1914.0,364.0,149.0,215.0,0.46525595362804667,0.04547547741470371
2013,06,Deporte,2508.0,1785.0,723.0,804.0,588.0,216.0,110.0,80.0,30.0,0.28827751196172247,0.007965116094425372
2013,06,Derecho,39898.0,17119.0,22779.0,8303.0,3612.0,4691.0,3307.0,1343.0,1964.0,0.5709308737280064,0.12671140428045594
2013,06,Economicas,78265.0,32684.0,45581.0,18073.0,7754.0,10319.0,3647.0,1491.0,2156.0,0.5823931514725612,0.24856053075366893
2013,06,Educacion,12528.0,3268.0,9260.0,3705.0,894.0,2811.0,528.0,129.0,399.0,0.7391443167305236,0.03978746986880425
2013,06,Exactas,7792.0,3602.0,4190.0,2044.0,945.0,1099.0,452.0,183.0,269.0,0.5377310061601642,0.024746485090814393
2013,06,Idiomas,1215.0,210.0,1005.0,216.0,43.0,173.0,68.0,10.0,58.0,0.8271604938271605,0.003858698586414205
2013,06,Ingenieria,18243.0,15079.0,3164.0,3984.0,3195.0,789.0,708.0,569.0,139.0,0.1734363865592282,0.05793764470119699
2013,06,Letras,147.0,31.0,116.0,21.0,3.0,18.0,2.0,0.0,2.0,0.7891156462585034,0.0004668548907019656
2013,06,Naturales,20332.0,9645.0,10687.0,4236.0,1921.0,2315.0,992.0,459.0,533.0,0.5256246311233523,0.06457206556294125
2013,06,Policial,360.0,182.0,178.0,169.0,80.0,89.0,5.0,3.0,2.0,0.49444444444444446,0.001143318099678283
2013,06,Psicologia,17238.0,3254.0,13984.0,3228.0,724.0,2504.0,639.0,81.0,558.0,0.8112310012762501,0.05474588167292845
2013,06,Salud,32236.0,8080.0,24156.0,8043.0,1908.0,6135.0,2223.0,497.0,1726.0,0.7493485544112173,0.1023777840589698
2013,06,Sociales,29790.0,12477.0,17313.0,7427.0,3216.0,4211.0,1283.0,436.0,847.0,0.5811681772406848,0.09460957274837792
2013,06,Tecnologia,27343.0,22528.0,4815.0,5481.0,4595.0,886.0,1121.0,885.0,236.0,0.17609625864023698,0.08683818555417581
2013,10,Derecho,1301.0,578.0,723.0,377.0,192.0,185.0,19.0,8.0,11.0,0.5557263643351268,0.12904185677444951
2013,10,Economicas,1697.0,771.0,926.0,323.0,155.0,168.0,59.0,22.0,37.0,0.5456688273423689,0.16831977782186075
2013,10,Educacion,1233.0,498.0,735.0,92.0,52.0,40.0,56.0,32.0,24.0,0.5961070559610706,0.12229716326125768
2013,10,Exactas,658.0,280.0,378.0,110.0,50.0,60.0,26.0,11.0,15.0,0.574468085106383,0.06526482840706209
2013,10,Idiomas,272.0,68.0,204.0,57.0,16.0,41.0,10.0,1.0,9.0,0.75,0.02697877405276731
2013,10,Ingenieria,287.0,245.0,42.0,59.0,49.0,10.0,2.0,2.0,0.0,0.14634146341463414,0.028466574092441976
2013,10,Naturales,1081.0,576.0,505.0,275.0,157.0,118.0,29.0,19.0,10.0,0.4671600370027752,0.10722078952588772
2013,10,Policial,258.0,133.0,125.0,53.0,26.0,27.0,0.0,0.0,0.0,0.4844961240310077,0.025590160682404287
2013,10,Psicologia,499.0,119.0,380.0,114.0,35.0,79.0,18.0,2.0,16.0,0.7615230460921844,0.04949414798651061
2013,10,Salud,1226.0,363.0,863.0,274.0,95.0,179.0,38.0,9.0,29.0,0.7039151712887439,0.12160285657607618
2013,10,Sociales,335.0,133.0,202.0,114.0,36.0,78.0,7.0,2.0,5.0,0.6029850746268657,0.03322753421940091
2013,10,Tecnologia,1235.0,979.0,256.0,326.0,266.0,60.0,36.0,22.0,14.0,0.20728744939271254,0.12249553659988098
2013,14,Arquitectura,146.0,111.0,35.0,38.0,28.0,10.0,8.0,5.0,3.0,0.23972602739726026,0.002845282871786877
2013,14,Arte,607.0,167.0,440.0,175.0,38.0,137.0,21.0,6.0,15.0,0.7248764415156508,0.01182936098064818
2013,14,Derecho,25417.0,12552.0,12865.0,10530.0,5292.0,5238.0,2110.0,1004.0,1106.0,0.5061572962977535,0.4953325667959387
2013,14,Economicas,19049.0,9920.0,9129.0,8789.0,4727.0,4062.0,407.0,180.0,227.0,0.4792377552627434,0.371231461812796
2013,14,Educacion,1197.0,218.0,979.0,615.0,118.0,497.0,37.0,4.0,33.0,0.8178780284043442,0.023327421900882817
2013,14,Naturales,203.0,125.0,78.0,148.0,92.0,56.0,1.0,0.0,1.0,0.3842364532019704,0.00395611248611463
2013,14,Psicologia,708.0,179.0,529.0,189.0,52.0,137.0,36.0,6.0,30.0,0.7471751412429378,0.013797673104281566
2013,14,Sociales,1495.0,553.0,942.0,750.0,280.0,470.0,121.0,35.0,86.0,0.6301003344481605,0.029134917077543704
2013,14,Tecnologia,2491.0,2155.0,336.0,1202.0,1028.0,174.0,9.0,9.0,0.0,0.134885588117222,0.0485452029700076
2013,22,Arquitectura,2678.0,1334.0,1344.0,526.0,272.0,254.0,96.0,39.0,57.0,0.5018670649738611,0.05551294541987106
2013,22,Arte,1427.0,647.0,780.0,515.0,226.0,289.0,124.0,42.0,82.0,0.5466012613875263,0.029580647167347277
2013,22,Derecho,12649.0,5802.0,6847.0,2528.0,1165.0,1363.0,1030.0,434.0,596.0,0.5413076132500593,0.26220434899774053
2013,22,Economicas,7917.0,3445.0,4472.0,1585.0,715.0,870.0,521.0,212.0,309.0,0.5648604269293924,0.1641135134014635
2013,22,Educacion,1389.0,314.0,1075.0,300.0,65.0,235.0,239.0,71.0,168.0,0.7739380849532037,0.02879293546982857
2013,22,Exactas,790.0,341.0,449.0,190.0,80.0,110.0,22.0,9.0,13.0,0.5683544303797469,0.016376111606309984
2013,22,Idiomas,7.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0001451047863850252
2013,22,Ingenieria,2797.0,2350.0,447.0,744.0,602.0,142.0,73.0,57.0,16.0,0.1598140865212728,0.057979726788416494
2013,22,Naturales,5699.0,3082.0,2617.0,1037.0,535.0,502.0,505.0,240.0,265.0,0.4592033690121074,0.11813602537260837
2013,22,Otros,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,0.0
2013,22,Policial,837.0,266.0,571.0,212.0,72.0,140.0,39.0,8.0,31.0,0.6821983273596177,0.01735038660060944
2013,22,Salud,7633.0,2278.0,5355.0,2123.0,620.0,1503.0,566.0,163.0,403.0,0.7015590200445434,0.15822640492527104
2013,22,Sociales,1366.0,540.0,826.0,369.0,158.0,211.0,62.0,22.0,40.0,0.6046852122986823,0.02831616260027777
2013,22,Tecnologia,3052.0,2222.0,830.0,584.0,452.0,132.0,114.0,86.0,28.0,0.27195281782437747,0.06326568686387098
2013,26,Derecho,2586.0,959.0,1627.0,629.0,244.0,385.0,72.0,18.0,54.0,0.6291569992266048,0.19893837987537502
2013,26,Economicas,4424.0,1364.0,3060.0,931.0,291.0,640.0,98.0,32.0,66.0,0.6916817359855335,0.3403338718362951
2013,26,Educacion,65.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.00500038464497269
2013,26,Exactas,508.0,209.0,299.0,128.0,50.0,78.0,13.0,7.0,6.0,0.5885826771653543,0.03907992922532502
2013,26,Idiomas,58.0,7.0,51.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8793103448275862,0.0044618816832064
2013,26,Ingenieria,1074.0,788.0,286.0,230.0,170.0,60.0,27.0,20.0,7.0,0.26629422718808193,0.08262174013385645
2013,26,Naturales,1417.0,431.0,986.0,361.0,121.0,240.0,58.0,17.0,41.0,0.6958362738179252,0.10900838526040464
2013,26,Psicologia,411.0,40.0,371.0,66.0,7.0,59.0,7.0,0.0,7.0,0.902676399026764,0.03161781675513501
2013,26,Salud,493.0,81.0,412.0,179.0,29.0,150.0,37.0,9.0,28.0,0.8356997971602435,0.03792599430725441
2013,26,Sociales,823.0,339.0,484.0,268.0,113.0,155.0,20.0,9.0,11.0,0.5880923450789793,0.06331256250480806
2013,26,Tecnologia,1140.0,926.0,214.0,245.0,217.0,28.0,45.0,33.0,12.0,0.18771929824561404,0.08769905377336719
2013,30,Economicas,556.0,261.0,295.0,89.0,35.0,54.0,68.0,32.0,36.0,0.5305755395683454,0.18545697131420946
2013,30,Idiomas,79.0,15.0,64.0,11.0,5.0,6.0,5.0,1.0,4.0,0.810126582278481,0.026350900600400268
2013,30,Psicologia,362.0,100.0,262.0,50.0,14.0,36.0,42.0,10.0,32.0,0.7237569060773481,0.12074716477651767
2013,30,Religion,371.0,351.0,20.0,69.0,62.0,7.0,34.0,32.0,2.0,0.05390835579514825,0.1237491661107405
2013,30,Salud,1351.0,505.0,846.0,209.0,77.0,132.0,116.0,53.0,63.0,0.6262028127313102,0.4506337558372248
2013,30,Sociales,97.0,39.0,58.0,27.0,10.0,17.0,12.0,7.0,5.0,0.5979381443298969,0.032354903268845894
2013,30,Tecnologia,182.0,166.0,16.0,42.0,38.0,4.0,14.0,14.0,0.0,0.08791208791208792,0.06070713809206137
2013,34,Derecho,37.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,0.004393255758727143
2013,34,Economicas,2731.0,1213.0,1518.0,841.0,384.0,457.0,95.0,38.0,57.0,0.5558403515195899,0.32426976965091425
2013,34,Educacion,627.0,91.0,536.0,212.0,53.0,159.0,76.0,25.0,51.0,0.8548644338118022,0.07444787461410592
2013,34,Exactas,88.0,46.0,42.0,88.0,46.0,42.0,0.0,0.0,0.0,0.4772727272727273,0.010448824507242936
2013,34,Ingenieria,548.0,362.0,186.0,184.0,128.0,56.0,8.0,5.0,3.0,0.33941605839416056,0.06506767988601282
2013,34,Naturales,890.0,426.0,464.0,345.0,159.0,186.0,31.0,10.0,21.0,0.5213483146067416,0.10567561149370695
2013,34,Psicologia,845.0,100.0,745.0,275.0,39.0,236.0,12.0,0.0,12.0,0.8816568047337278,0.10033246259795774
2013,34,Salud,2622.0,730.0,1892.0,813.0,269.0,544.0,94.0,24.0,70.0,0.7215865751334859,0.3113274756589884
2013,34,Tecnologia,34.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.004037045832343861
2013,38,Economicas,3285.0,1493.0,1792.0,849.0,387.0,462.0,38.0,20.0,18.0,0.5455098934550989,0.22198945803486958
2013,38,Educacion,1446.0,408.0,1038.0,445.0,181.0,264.0,25.0,1.0,24.0,0.7178423236514523,0.097715907555075
2013,38,Exactas,716.0,330.0,386.0,185.0,78.0,107.0,5.0,5.0,0.0,0.5391061452513967,0.048384916880659545
2013,38,Ingenieria,611.0,463.0,148.0,171.0,119.0,52.0,0.0,0.0,0.0,0.24222585924713586,0.0412893634274902
2013,38,Naturales,2774.0,1095.0,1679.0,799.0,393.0,406.0,28.0,7.0,21.0,0.6052631578947368,0.18745776456277877
2013,38,Psicologia,58.0,4.0,54.0,7.0,0.0,7.0,5.0,1.0,4.0,0.9310344827586207,0.00391944857413164
2013,38,Salud,410.0,136.0,274.0,133.0,53.0,80.0,4.0,0.0,4.0,0.6682926829268293,0.02770644681713745
2013,38,Sociales,2301.0,950.0,1351.0,551.0,264.0,287.0,29.0,11.0,18.0,0.5871360278139939,0.1554939856737397
2013,38,Tecnologia,3197.0,2396.0,801.0,618.0,493.0,125.0,86.0,56.0,30.0,0.25054738817641536,0.21604270847411813
2013,42,Derecho,1165.0,378.0,787.0,287.0,104.0,183.0,57.0,11.0,46.0,0.6755364806866953,0.16286872640849992
2013,42,Economicas,1496.0,617.0,879.0,287.0,115.0,172.0,96.0,43.0,53.0,0.5875668449197861,0.2091430169159793
2013,42,Educacion,698.0,92.0,606.0,344.0,55.0,289.0,4.0,1.0,3.0,0.8681948424068768,0.09758143436320425
2013,42,Exactas,382.0,176.0,206.0,97.0,47.0,50.0,17.0,5.0,12.0,0.5392670157068062,0.053404166084160494
2013,42,Idiomas,63.0,11.0,52.0,21.0,3.0,18.0,1.0,1.0,0.0,0.8253968253968254,0.00880749335942961
2013,42,Ingenieria,308.0,269.0,39.0,74.0,65.0,9.0,6.0,5.0,1.0,0.1266233766233766,0.04305885642387809
2013,42,Naturales,2116.0,1171.0,945.0,423.0,192.0,231.0,154.0,95.0,59.0,0.44659735349716445,0.2958199356913183
2013,42,Salud,183.0,35.0,148.0,1.0,1.0,0.0,54.0,6.0,48.0,0.8087431693989071,0.02558367118691458
2013,42,Sociales,342.0,108.0,234.0,110.0,35.0,75.0,16.0,6.0,10.0,0.6842105263157895,0.047812106808332165
2013,42,Tecnologia,400.0,304.0,96.0,103.0,83.0,20.0,20.0,17.0,3.0,0.24,0.05592059275828324
2013,46,Arquitectura,728.0,410.0,318.0,108.0,53.0,55.0,18.0,8.0,10.0,0.4368131868131868,0.03456297773346627
2013,46,Arte,746.0,405.0,341.0,343.0,201.0,142.0,3.0,2.0,1.0,0.4571045576407507,0.03541755685324977
2013,46,Derecho,2616.0,928.0,1688.0,415.0,151.0,264.0,69.0,32.0,37.0,0.6452599388379205,0.12419883207520296
2013,46,Economicas,2776.0,1234.0,1542.0,661.0,310.0,351.0,111.0,50.0,61.0,0.5554755043227666,0.131795090917723
2013,46,Educacion,2006.0,361.0,1645.0,705.0,149.0,556.0,80.0,9.0,71.0,0.8200398803589233,0.09523809523809523
2013,46,Exactas,88.0,54.0,34.0,22.0,15.0,7.0,48.0,28.0,20.0,0.38636363636363635,0.004177942363386033
2013,46,Idiomas,126.0,42.0,84.0,43.0,12.0,31.0,5.0,2.0,3.0,0.6666666666666666,0.005982053838484547
2013,46,Ingenieria,497.0,379.0,118.0,136.0,109.0,27.0,2.0,2.0,0.0,0.23742454728370221,0.023595879029577934
2013,46,Naturales,1086.0,575.0,511.0,247.0,133.0,114.0,8.0,4.0,4.0,0.4705340699815838,0.0515596068936049
2013,46,Policial,469.0,152.0,317.0,101.0,26.0,75.0,7.0,5.0,2.0,0.67590618336887,0.022266533732136922
2013,46,Psicologia,796.0,213.0,583.0,180.0,49.0,131.0,95.0,27.0,68.0,0.7324120603015075,0.03779138774153729
2013,46,Religion,52.0,27.0,25.0,16.0,5.0,11.0,0.0,0.0,0.0,0.4807692307692308,0.002468784123819019
2013,46,Salud,5286.0,1735.0,3551.0,1093.0,322.0,771.0,187.0,64.0,123.0,0.6717744986757472,0.25096140150975643
2013,46,Sociales,868.0,403.0,465.0,151.0,88.0,63.0,37.0,12.0,25.0,0.5357142857142857,0.04120970422067132
2013,46,Tecnologia,2923.0,2131.0,792.0,906.0,657.0,249.0,61.0,37.0,24.0,0.2709544988026001,0.13877415372928834
2013,50,Arquitectura,2723.0,1075.0,1648.0,426.0,154.0,272.0,231.0,77.0,154.0,0.6052148365773045,0.0543339452470269
2013,50,Arte,2929.0,1017.0,1912.0,600.0,211.0,389.0,106.0,27.0,79.0,0.6527825196312734,0.05844440897118685
2013,50,Deporte,16.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.00031925931838135526
2013,50,Derecho,8169.0,3029.0,5140.0,1391.0,600.0,791.0,410.0,174.0,236.0,0.6292079813930713,0.16300183574108068
2013,50,Economicas,11187.0,5633.0,5554.0,2291.0,1262.0,1029.0,1100.0,558.0,542.0,0.49646911593814247,0.22322212467076383
2013,50,Educacion,1726.0,352.0,1374.0,526.0,101.0,425.0,128.0,27.0,101.0,0.7960602549246814,0.034440098970388695
2013,50,Exactas,699.0,379.0,320.0,200.0,102.0,98.0,87.0,55.0,32.0,0.45779685264663805,0.013947641471785458
2013,50,Idiomas,626.0,103.0,523.0,176.0,28.0,148.0,51.0,10.0,41.0,0.8354632587859425,0.012491020831670524
2013,50,Ingenieria,2366.0,1942.0,424.0,361.0,299.0,62.0,146.0,121.0,25.0,0.17920540997464074,0.04721047170564291
2013,50,Letras,106.0,10.0,96.0,40.0,1.0,39.0,1.0,0.0,1.0,0.9056603773584906,0.0021150929842764787
2013,50,Naturales,2370.0,1169.0,1201.0,350.0,164.0,186.0,182.0,74.0,108.0,0.5067510548523206,0.04729028653523825
2013,50,Otros,228.0,71.0,157.0,94.0,26.0,68.0,0.0,0.0,0.0,0.6885964912280702,0.004549445286934312
2013,50,Policial,410.0,99.0,311.0,84.0,18.0,66.0,49.0,15.0,34.0,0.7585365853658537,0.008181020033522229
2013,50,Psicologia,3542.0,581.0,2961.0,889.0,175.0,714.0,215.0,18.0,197.0,0.8359683794466403,0.07067603160667252
2013,50,Salud,7140.0,2314.0,4826.0,1490.0,398.0,1092.0,773.0,212.0,561.0,0.6759103641456583,0.14246947082767977
2013,50,Sociales,4650.0,1942.0,2708.0,1115.0,498.0,617.0,290.0,136.0,154.0,0.5823655913978495,0.09278473940458137
2013,50,Tecnologia,1229.0,1066.0,163.0,228.0,210.0,18.0,86.0,74.0,12.0,0.13262815296989422,0.024523106393167852
2013,54,Arquitectura,273.0,162.0,111.0,43.0,23.0,20.0,13.0,8.0,5.0,0.4065934065934066,0.011199540531670495
2013,54,Arte,662.0,240.0,422.0,195.0,70.0,125.0,48.0,14.0,34.0,0.6374622356495468,0.027157860190351164
2013,54,Derecho,1776.0,835.0,941.0,393.0,179.0,214.0,142.0,67.0,75.0,0.5298423423423423,0.07285854939284542
2013,54,Economicas,7218.0,3118.0,4100.0,1978.0,830.0,1148.0,372.0,150.0,222.0,0.5680243834857301,0.2961109287824089
2013,54,Educacion,754.0,180.0,574.0,311.0,106.0,205.0,16.0,5.0,11.0,0.7612732095490716,0.030932064325566132
2013,54,Exactas,440.0,261.0,179.0,80.0,47.0,33.0,16.0,4.0,12.0,0.4068181818181818,0.018050541516245487
2013,54,Ingenieria,1779.0,1426.0,353.0,307.0,238.0,69.0,85.0,74.0,11.0,0.19842608206857784,0.07298162126681983
2013,54,Naturales,689.0,318.0,371.0,204.0,97.0,107.0,47.0,20.0,27.0,0.5384615384615384,0.028265507056120773
2013,54,Psicologia,3445.0,612.0,2833.0,915.0,165.0,750.0,104.0,9.0,95.0,0.8223512336719884,0.14132753528060388
