anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct
2014,Salud,Geofisica,75.0,39.0,36.0,52.0,24.0,28.0,0.0,0.0,0.0,0.48,0.5384615384615384
2014,Salud,Geriatria y Gerontologia,107.0,30.0,77.0,61.0,17.0,44.0,17.0,2.0,15.0,0.719626168224299,0.7213114754098361
2014,Salud,Higiene y Seguridad Industrial,234.0,149.0,85.0,86.0,52.0,34.0,16.0,9.0,7.0,0.36324786324786323,0.3953488372093023
2014,Salud,Ingenieria Mecanica,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
2014,Salud,Ingenieria en Construcciones,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,
2014,Salud,Instrumentacion Quirurgica,2941.0,318.0,2623.0,1283.0,133.0,1150.0,255.0,16.0,239.0,0.8918735124107446,0.8963367108339828
2014,Salud,Kinesiologia,22373.0,9374.0,12999.0,6925.0,2880.0,4045.0,1412.0,506.0,906.0,0.5810128279622759,0.584115523465704
2014,Salud,Laboratorio,1456.0,305.0,1151.0,426.0,90.0,336.0,166.0,34.0,132.0,0.790521978021978,0.7887323943661971
2014,Salud,Medicina,86607.0,31355.0,55252.0,19965.0,6989.0,12976.0,6912.0,2648.0,4264.0,0.637962289422333,0.6499373904332582
2014,Salud,Musica,1702.0,524.0,1178.0,463.0,139.0,324.0,119.0,40.0,79.0,0.6921269095182139,0.6997840172786177
2014,Salud,Nutricion,23380.0,2736.0,20644.0,5791.0,984.0,4807.0,1474.0,111.0,1363.0,0.8829769033361847,0.8300811604213435
2014,Salud,Obstetricia,3594.0,295.0,3299.0,1051.0,147.0,904.0,265.0,19.0,246.0,0.9179187534780189,0.8601332064700286
2014,Salud,Odontologia,21466.0,6150.0,15316.0,4091.0,1122.0,2969.0,1658.0,470.0,1188.0,0.7135004192676792,0.7257394280127109
2014,Salud,"Paisajismo, Jardineria y Floricultura",171.0,62.0,109.0,74.0,25.0,49.0,3.0,1.0,2.0,0.6374269005847953,0.6621621621621622
2014,Salud,Produccion Animal,97.0,66.0,31.0,9.0,4.0,5.0,2.0,1.0,1.0,0.31958762886597936,0.5555555555555556
2014,Salud,Psicologia,2101.0,376.0,1725.0,735.0,129.0,606.0,98.0,22.0,76.0,0.8210376011423132,0.8244897959183674
2014,Salud,Psicopedagogia,72.0,10.0,62.0,34.0,7.0,27.0,2.0,0.0,2.0,0.8611111111111112,0.7941176470588235
2014,Salud,Quimica,222.0,46.0,176.0,116.0,20.0,96.0,18.0,0.0,18.0,0.7927927927927928,0.8275862068965517
2014,Salud,Quirofano,1433.0,137.0,1296.0,761.0,70.0,691.0,7.0,0.0,7.0,0.9043963712491278,0.9080157687253614
2014,Salud,Radiologia y Diagnostico por Imagenes,7063.0,2216.0,4847.0,2125.0,693.0,1432.0,664.0,202.0,462.0,0.6862523007220728,0.6738823529411765
2014,Salud,Salud Publica,1676.0,510.0,1166.0,386.0,137.0,249.0,313.0,86.0,227.0,0.6957040572792362,0.6450777202072538
2014,Salud,Sanidad y Saneamiento Ambiental,3747.0,1408.0,2339.0,965.0,326.0,639.0,127.0,75.0,52.0,0.6242327195089404,0.6621761658031088
2014,Salud,Teatro y Danza,9.0,1.0,8.0,9.0,1.0,8.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
2014,Salud,Tecnologia y Ciencias Aplicadas,116.0,55.0,61.0,25.0,9.0,16.0,22.0,8.0,14.0,0.5258620689655172,0.64
2014,Salud,Terapia Ocupacional,6437.0,537.0,5900.0,1670.0,158.0,1512.0,293.0,11.0,282.0,0.9165760447413391,0.9053892215568863
2014,Salud,Veterinaria,17257.0,7518.0,9739.0,3002.0,1117.0,1885.0,942.0,514.0,428.0,0.5643506982673697,0.6279147235176549
2014,Salud,optica,371.0,120.0,251.0,119.0,42.0,77.0,64.0,19.0,45.0,0.6765498652291105,0.6470588235294118
2014,Sociales,Accidentologia,4100.0,2972.0,1128.0,1096.0,786.0,310.0,377.0,290.0,87.0,0.2751219512195122,0.28284671532846717
2014,Sociales,Actividad Fisica y Deportes,75.0,42.0,33.0,0.0,0.0,0.0,35.0,18.0,17.0,0.44,
2014,Sociales,Administracion Hospitalaria y de Sistemas de Salud,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
2014,Sociales,Administracion Hotelera,714.0,307.0,407.0,276.0,129.0,147.0,77.0,22.0,55.0,0.5700280112044818,0.532608695652174
2014,Sociales,Administracion Publica,1054.0,365.0,689.0,475.0,181.0,294.0,119.0,35.0,84.0,0.6537001897533207,0.6189473684210526
2014,Sociales,Administracion de Empresas Agropecuarias,61.0,36.0,25.0,1.0,0.0,1.0,2.0,0.0,2.0,0.4098360655737705,1.0
2014,Sociales,Administracion y Gestion Cultural,212.0,73.0,139.0,57.0,18.0,39.0,11.0,3.0,8.0,0.6556603773584906,0.6842105263157895
2014,Sociales,Antropologia,7504.0,2648.0,4856.0,1287.0,520.0,767.0,182.0,57.0,125.0,0.6471215351812367,0.5959595959595959
2014,Sociales,Arqueologia,411.0,170.0,241.0,78.0,39.0,39.0,21.0,11.0,10.0,0.5863746958637469,0.5
2014,Sociales,Arquitectura y Urbanismo,292.0,99.0,193.0,59.0,23.0,36.0,7.0,2.0,5.0,0.660958904109589,0.6101694915254238
2014,Sociales,Artes Audiovisuales,1732.0,695.0,1037.0,466.0,183.0,283.0,174.0,60.0,114.0,0.598729792147806,0.6072961373390557
2014,Sociales,Artes Plasticas,891.0,137.0,754.0,226.0,34.0,192.0,50.0,1.0,49.0,0.8462401795735129,0.8495575221238938
2014,Sociales,Bibliotecologia y Documentacion,101.0,26.0,75.0,48.0,14.0,34.0,7.0,2.0,5.0,0.7425742574257426,0.7083333333333334
2014,Sociales,Carrera No Definida,434.0,250.0,184.0,422.0,244.0,178.0,5.0,2.0,3.0,0.423963133640553,0.4218009478672986
2014,Sociales,Ciencia Politica,16663.0,8087.0,8576.0,4002.0,1986.0,2016.0,1009.0,426.0,583.0,0.5146732281101842,0.5037481259370314
2014,Sociales,Ciencias de la Educacion,1458.0,412.0,1046.0,318.0,72.0,246.0,288.0,63.0,225.0,0.7174211248285323,0.7735849056603774
2014,Sociales,Comercializacion y Marketing,225.0,70.0,155.0,50.0,20.0,30.0,22.0,2.0,20.0,0.6888888888888889,0.6
2014,Sociales,Comercio Internacional,25.0,15.0,10.0,20.0,17.0,3.0,20.0,17.0,3.0,0.4,0.15
2014,Sociales,"Computacion, Sistemas e Informatica",363.0,308.0,55.0,122.0,101.0,21.0,32.0,26.0,6.0,0.15151515151515152,0.1721311475409836
2014,Sociales,Comunicacion Social,43493.0,17147.0,26346.0,8803.0,3845.0,4958.0,2036.0,623.0,1413.0,0.6057526498517003,0.5632170850846302
2014,Sociales,Criminologia,931.0,594.0,337.0,564.0,358.0,206.0,13.0,13.0,0.0,0.3619763694951665,0.36524822695035464
2014,Sociales,Derecho y Ciencias Juridicas,523.0,301.0,222.0,295.0,181.0,114.0,107.0,72.0,35.0,0.42447418738049714,0.3864406779661017
2014,Sociales,Diseño Grafico,5035.0,1948.0,3087.0,905.0,322.0,583.0,237.0,63.0,174.0,0.6131082423038728,0.6441988950276243
2014,Sociales,Economia,371.0,267.0,104.0,101.0,74.0,27.0,15.0,11.0,4.0,0.2803234501347709,0.26732673267326734
2014,Sociales,Educacion Inicial,17.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0
2014,Sociales,Filosofia,8465.0,4962.0,3503.0,1775.0,1036.0,739.0,158.0,88.0,70.0,0.4138216184288246,0.4163380281690141
2014,Sociales,Formacion Docente para el nivel medio y/o superior universitario y no,19297.0,7547.0,11750.0,4662.0,1924.0,2738.0,1132.0,419.0,713.0,0.6089029382805617,0.5873015873015873
2014,Sociales,Geografia,67.0,33.0,34.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5074626865671642,0.5
2014,Sociales,Gestion y Administracion de Empresas,202.0,56.0,146.0,98.0,22.0,76.0,2.0,0.0,2.0,0.7227722772277227,0.7755102040816326
2014,Sociales,Higiene y Seguridad Industrial,1214.0,979.0,235.0,357.0,284.0,73.0,150.0,121.0,29.0,0.19357495881383854,0.20448179271708683
2014,Sociales,Historia,14443.0,7381.0,7062.0,3284.0,1729.0,1555.0,258.0,119.0,139.0,0.48895658796648894,0.47350791717417784
2014,Sociales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",16.0,10.0,6.0,7.0,4.0,3.0,2.0,1.0,1.0,0.375,0.42857142857142855
2014,Sociales,Ingenieria Naval,701.0,494.0,207.0,202.0,149.0,53.0,151.0,99.0,52.0,0.29529243937232524,0.2623762376237624
2014,Sociales,Ingenieria Vial,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2014,Sociales,Ingenieria en Telecomunicaciones,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,
2014,Sociales,Ingenieria en Vias de Comunicacion,242.0,172.0,70.0,46.0,35.0,11.0,66.0,47.0,19.0,0.2892561983471074,0.2391304347826087
2014,Sociales,Italiano,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
2014,Sociales,Laboratorio,292.0,68.0,224.0,197.0,51.0,146.0,17.0,4.0,13.0,0.7671232876712328,0.7411167512690355
2014,Sociales,Letras,12221.0,3548.0,8673.0,2494.0,739.0,1755.0,288.0,68.0,220.0,0.7096800589149824,0.7036888532477947
2014,Sociales,Locucion,306.0,132.0,174.0,87.0,34.0,53.0,64.0,26.0,38.0,0.5686274509803921,0.6091954022988506
2014,Sociales,Logistica y Transportes,71.0,56.0,15.0,38.0,33.0,5.0,0.0,0.0,0.0,0.2112676056338028,0.13157894736842105
2014,Sociales,Medicina,59.0,20.0,39.0,34.0,4.0,30.0,4.0,2.0,2.0,0.6610169491525424,0.8823529411764706
2014,Sociales,Musica,7.0,4.0,3.0,1.0,0.0,1.0,4.0,3.0,1.0,0.42857142857142855,1.0
2014,Sociales,Otros Idiomas,52.0,2.0,50.0,28.0,2.0,26.0,0.0,0.0,0.0,0.9615384615384616,0.9285714285714286
2014,Sociales,Periodismo,4971.0,2520.0,2451.0,1542.0,807.0,735.0,455.0,182.0,273.0,0.4930597465298733,0.4766536964980545
2014,Sociales,Publicidad,609.0,129.0,480.0,180.0,58.0,122.0,90.0,12.0,78.0,0.7881773399014779,0.6777777777777778
2014,Sociales,Relaciones Institucionales y Humanas,9.0,4.0,5.0,0.0,0.0,0.0,4.0,3.0,1.0,0.5555555555555556,
2014,Sociales,Relaciones Internacionales,6799.0,2830.0,3969.0,1692.0,771.0,921.0,573.0,269.0,304.0,0.5837623179879394,0.5443262411347518
2014,Sociales,Relaciones Laborales,294.0,111.0,183.0,66.0,23.0,43.0,30.0,12.0,18.0,0.6224489795918368,0.6515151515151515
2014,Sociales,Relaciones Publicas,1878.0,331.0,1547.0,629.0,154.0,475.0,438.0,76.0,362.0,0.8237486687965921,0.7551669316375199
2014,Sociales,Salud Publica,444.0,128.0,316.0,63.0,16.0,47.0,17.0,4.0,13.0,0.7117117117117117,0.746031746031746
2014,Sociales,Servicio Social,2279.0,295.0,1984.0,601.0,77.0,524.0,146.0,13.0,133.0,0.8705572619569987,0.8718801996672213
2014,Sociales,Sociologia,14646.0,6149.0,8497.0,2503.0,1036.0,1467.0,724.0,279.0,445.0,0.5801584050252628,0.5860966839792249
2014,Sociales,Teatro y Danza,124.0,43.0,81.0,17.0,10.0,7.0,3.0,0.0,3.0,0.6532258064516129,0.4117647058823529
