anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2014,Educacion,Ingenieria Ambiental,29.0,6.0,23.0,3.0,2.0,1.0,4.0,0.0,4.0,0.7931034482758621,0.3333333333333333,0.20689655172413793
2014,Educacion,Ingenieria Naval,90.0,54.0,36.0,0.0,0.0,0.0,54.0,33.0,21.0,0.4,,0.6
2014,Educacion,Ingles,104.0,20.0,84.0,0.0,0.0,0.0,4.0,0.0,4.0,0.8076923076923077,,0.19230769230769232
2014,Educacion,Letras,484.0,127.0,357.0,213.0,73.0,140.0,5.0,0.0,5.0,0.737603305785124,0.6572769953051644,0.26239669421487605
2014,Educacion,Martillero Publico,133.0,54.0,79.0,30.0,17.0,13.0,14.0,4.0,10.0,0.5939849624060151,0.43333333333333335,0.40601503759398494
2014,Educacion,Medicina,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,0.25
2014,Educacion,Musica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,
2014,Educacion,Otros Idiomas,36.0,7.0,29.0,36.0,7.0,29.0,0.0,0.0,0.0,0.8055555555555556,0.8055555555555556,0.19444444444444445
2014,Educacion,Relaciones Internacionales,198.0,83.0,115.0,40.0,15.0,25.0,8.0,5.0,3.0,0.5808080808080808,0.625,0.41919191919191917
2014,Educacion,Sanidad y Saneamiento Ambiental,59.0,9.0,50.0,0.0,0.0,0.0,65.0,9.0,56.0,0.847457627118644,,0.15254237288135594
2014,Educacion,Sociologia,183.0,78.0,105.0,73.0,26.0,47.0,10.0,6.0,4.0,0.5737704918032787,0.6438356164383562,0.4262295081967213
2014,Exactas,Astronomia,665.0,341.0,324.0,181.0,93.0,88.0,36.0,18.0,18.0,0.48721804511278194,0.4861878453038674,0.512781954887218
2014,Exactas,BioIngenieria,4730.0,1728.0,3002.0,776.0,314.0,462.0,220.0,75.0,145.0,0.6346723044397463,0.595360824742268,0.3653276955602537
2014,Exactas,Bioquimica,98.0,23.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,0.7653061224489796,,0.23469387755102042
2014,Exactas,Carrera No Definida,84.0,47.0,37.0,45.0,26.0,19.0,3.0,2.0,1.0,0.44047619047619047,0.4222222222222222,0.5595238095238095
2014,Exactas,Ciencia Politica,31.0,23.0,8.0,9.0,5.0,4.0,2.0,2.0,0.0,0.25806451612903225,0.4444444444444444,0.7419354838709677
2014,Exactas,Ciencias del Ambiente y Recursos Naturales,230.0,166.0,64.0,32.0,21.0,11.0,9.0,8.0,1.0,0.2782608695652174,0.34375,0.7217391304347827
2014,Exactas,Estadistica,926.0,354.0,572.0,245.0,102.0,143.0,31.0,7.0,24.0,0.6177105831533477,0.5836734693877551,0.38228941684665224
2014,Exactas,Filosofia,571.0,222.0,349.0,86.0,27.0,59.0,28.0,12.0,16.0,0.6112084063047285,0.686046511627907,0.38879159369527144
2014,Exactas,Fisica,3403.0,2499.0,904.0,761.0,552.0,209.0,182.0,135.0,47.0,0.26564795768439614,0.27463863337713534,0.7343520423156039
2014,Exactas,Geologia,5314.0,2938.0,2376.0,1070.0,575.0,495.0,304.0,166.0,138.0,0.4471208129469326,0.46261682242990654,0.5528791870530674
2014,Exactas,Ingenieria  Electrica,134.0,124.0,10.0,70.0,66.0,4.0,3.0,3.0,0.0,0.07462686567164178,0.05714285714285714,0.9253731343283582
2014,Exactas,Ingenieria Basica,45.0,17.0,28.0,5.0,1.0,4.0,5.0,1.0,4.0,0.6222222222222222,0.8,0.37777777777777777
2014,Exactas,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",120.0,82.0,38.0,59.0,40.0,19.0,37.0,23.0,14.0,0.31666666666666665,0.3220338983050847,0.6833333333333333
2014,Exactas,Ingenieria Hidraulica,45.0,32.0,13.0,4.0,4.0,0.0,3.0,2.0,1.0,0.28888888888888886,0.0,0.7111111111111111
2014,Exactas,Ingenieria Naval,50.0,46.0,4.0,0.0,0.0,0.0,40.0,35.0,5.0,0.08,,0.92
2014,Exactas,Ingenieria Quimica,14908.0,7640.0,7268.0,2840.0,1390.0,1450.0,626.0,331.0,295.0,0.4875234773276093,0.5105633802816901,0.5124765226723906
2014,Exactas,Laboratorio,432.0,74.0,358.0,256.0,44.0,212.0,21.0,4.0,17.0,0.8287037037037037,0.828125,0.1712962962962963
2014,Exactas,Matematica,4680.0,2209.0,2471.0,976.0,449.0,527.0,181.0,96.0,85.0,0.527991452991453,0.5399590163934426,0.472008547008547
2014,Exactas,Organizacion y Produccion Industrial,218.0,206.0,12.0,65.0,62.0,3.0,7.0,7.0,0.0,0.05504587155963303,0.046153846153846156,0.944954128440367
2014,Exactas,Produccion e Ingenieria Agropecuaria,10.0,8.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2,,0.8
2014,Exactas,Quimica,8508.0,3159.0,5349.0,2122.0,711.0,1411.0,820.0,319.0,501.0,0.6287023977433004,0.6649387370405277,0.37129760225669955
2014,Exactas,Salud Publica,65.0,11.0,54.0,23.0,3.0,20.0,8.0,2.0,6.0,0.8307692307692308,0.8695652173913043,0.16923076923076924
2014,Idiomas,Aleman,85.0,21.0,64.0,27.0,9.0,18.0,13.0,3.0,10.0,0.7529411764705882,0.6666666666666666,0.24705882352941178
2014,Idiomas,Carrera No Definida,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
2014,Idiomas,Frances,339.0,86.0,253.0,113.0,32.0,81.0,7.0,4.0,3.0,0.7463126843657817,0.7168141592920354,0.2536873156342183
2014,Idiomas,Ingles,11109.0,1875.0,9234.0,2848.0,583.0,2265.0,677.0,109.0,568.0,0.8312179314069673,0.7952949438202247,0.16878206859303269
2014,Idiomas,Italiano,240.0,44.0,196.0,65.0,19.0,46.0,14.0,0.0,14.0,0.8166666666666667,0.7076923076923077,0.18333333333333332
2014,Idiomas,Letras,5825.0,1789.0,4036.0,805.0,252.0,553.0,119.0,27.0,92.0,0.6928755364806867,0.6869565217391305,0.30712446351931333
2014,Idiomas,Otros Idiomas,2732.0,591.0,2141.0,703.0,166.0,537.0,18.0,0.0,18.0,0.7836749633967789,0.7638691322901849,0.21632503660322108
2014,Idiomas,Portugues,222.0,37.0,185.0,78.0,21.0,57.0,6.0,0.0,6.0,0.8333333333333334,0.7307692307692307,0.16666666666666666
2014,Ingenieria,BioIngenieria,1300.0,805.0,495.0,291.0,165.0,126.0,36.0,22.0,14.0,0.38076923076923075,0.4329896907216495,0.6192307692307693
2014,Ingenieria,Ciencias del Ambiente y Recursos Naturales,97.0,52.0,45.0,15.0,10.0,5.0,13.0,9.0,4.0,0.4639175257731959,0.3333333333333333,0.5360824742268041
2014,Ingenieria,Electromecanica,230.0,227.0,3.0,84.0,81.0,3.0,9.0,9.0,0.0,0.013043478260869565,0.03571428571428571,0.9869565217391304
2014,Ingenieria,Electronica,1989.0,1900.0,89.0,639.0,615.0,24.0,324.0,311.0,13.0,0.04474610356963298,0.03755868544600939,0.9552538964303671
2014,Ingenieria,Higiene y Seguridad Industrial,198.0,142.0,56.0,104.0,76.0,28.0,34.0,22.0,12.0,0.2828282828282828,0.2692307692307692,0.7171717171717171
2014,Ingenieria,Ingenieria  Electrica,4998.0,4732.0,266.0,900.0,833.0,67.0,199.0,195.0,4.0,0.05322128851540616,0.07444444444444444,0.9467787114845938
2014,Ingenieria,Ingenieria Aeronautica,1448.0,1305.0,143.0,239.0,212.0,27.0,53.0,53.0,0.0,0.09875690607734806,0.11297071129707113,0.9012430939226519
2014,Ingenieria,Ingenieria Ambiental,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,Ingenieria,Ingenieria Basica,58.0,51.0,7.0,27.0,20.0,7.0,512.0,397.0,115.0,0.1206896551724138,0.25925925925925924,0.8793103448275862
2014,Ingenieria,Ingenieria Civil,22440.0,16979.0,5461.0,4550.0,3296.0,1254.0,878.0,676.0,202.0,0.24336007130124776,0.2756043956043956,0.7566399286987522
2014,Ingenieria,Ingenieria Electromecanica,8153.0,7786.0,367.0,1890.0,1776.0,114.0,262.0,257.0,5.0,0.04501410523733595,0.06031746031746032,0.954985894762664
2014,Ingenieria,Ingenieria Electronica,17033.0,15917.0,1116.0,3139.0,2832.0,307.0,717.0,695.0,22.0,0.06551987318734222,0.09780184772220453,0.9344801268126578
2014,Ingenieria,Ingenieria Forestal e Industrias de la Madera,1077.0,628.0,449.0,180.0,98.0,82.0,46.0,33.0,13.0,0.4168987929433612,0.45555555555555555,0.5831012070566388
2014,Ingenieria,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",2676.0,2008.0,668.0,942.0,674.0,268.0,57.0,49.0,8.0,0.24962630792227206,0.28450106157112526,0.750373692077728
2014,Ingenieria,Ingenieria Hidraulica,501.0,350.0,151.0,97.0,72.0,25.0,22.0,19.0,3.0,0.3013972055888224,0.25773195876288657,0.6986027944111777
2014,Ingenieria,Ingenieria Industrial,31699.0,24027.0,7672.0,6556.0,4837.0,1719.0,1564.0,1156.0,408.0,0.24202656235212466,0.262202562538133,0.7579734376478753
2014,Ingenieria,Ingenieria Mecanica,15204.0,14312.0,892.0,3072.0,2793.0,279.0,466.0,453.0,13.0,0.05866877137595369,0.0908203125,0.9413312286240463
2014,Ingenieria,Ingenieria Metalurgica,234.0,169.0,65.0,51.0,35.0,16.0,8.0,4.0,4.0,0.2777777777777778,0.3137254901960784,0.7222222222222222
2014,Ingenieria,Ingenieria Naval,798.0,676.0,122.0,170.0,136.0,34.0,8.0,8.0,0.0,0.15288220551378445,0.2,0.8471177944862155
2014,Ingenieria,Ingenieria Quimica,86.0,41.0,45.0,15.0,4.0,11.0,9.0,6.0,3.0,0.5232558139534884,0.7333333333333333,0.47674418604651164
2014,Ingenieria,Ingenieria Textil,142.0,37.0,105.0,22.0,6.0,16.0,4.0,3.0,1.0,0.7394366197183099,0.7272727272727273,0.2605633802816901
2014,Ingenieria,Ingenieria Vial,198.0,169.0,29.0,106.0,94.0,12.0,23.0,16.0,7.0,0.14646464646464646,0.11320754716981132,0.8535353535353535
2014,Ingenieria,Ingenieria en Agrimensura,2463.0,1750.0,713.0,487.0,337.0,150.0,92.0,60.0,32.0,0.28948436865611044,0.3080082135523614,0.7105156313438896
2014,Ingenieria,Ingenieria en Alimentos,117.0,49.0,68.0,67.0,30.0,37.0,0.0,0.0,0.0,0.5811965811965812,0.5522388059701493,0.4188034188034188
2014,Ingenieria,Ingenieria en Construcciones,209.0,178.0,31.0,25.0,21.0,4.0,22.0,19.0,3.0,0.14832535885167464,0.16,0.8516746411483254
2014,Ingenieria,Ingenieria en Materiales,556.0,355.0,201.0,117.0,82.0,35.0,56.0,38.0,18.0,0.36151079136690645,0.29914529914529914,0.6384892086330936
2014,Ingenieria,Ingenieria en Sistemas,329.0,281.0,48.0,8.0,8.0,0.0,29.0,24.0,5.0,0.1458966565349544,0.0,0.8541033434650456
2014,Ingenieria,Ingenieria en Telecomunicaciones,84.0,76.0,8.0,11.0,10.0,1.0,1.0,0.0,1.0,0.09523809523809523,0.09090909090909091,0.9047619047619048
2014,Ingenieria,Ingenieria en Vias de Comunicacion,34.0,29.0,5.0,9.0,7.0,2.0,3.0,2.0,1.0,0.14705882352941177,0.2222222222222222,0.8529411764705882
2014,Ingenieria,Organizacion y Produccion Industrial,433.0,386.0,47.0,197.0,186.0,11.0,22.0,14.0,8.0,0.10854503464203233,0.05583756345177665,0.8914549653579676
2014,Ingenieria,Tecnologia e Ingenieria Minera,79.0,61.0,18.0,13.0,8.0,5.0,1.0,1.0,0.0,0.22784810126582278,0.38461538461538464,0.7721518987341772
2014,Ingenieria,Tecnologia e Ingenieria en Alimentos,380.0,172.0,208.0,55.0,15.0,40.0,60.0,20.0,40.0,0.5473684210526316,0.7272727272727273,0.45263157894736844
2014,Ingenieria,Tecnologia y Ciencias Aplicadas,46.0,23.0,23.0,16.0,5.0,11.0,6.0,4.0,2.0,0.5,0.6875,0.5
2014,Letras,Aleman,23.0,11.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.4782608695652174
2014,Letras,Letras,540.0,103.0,437.0,49.0,7.0,42.0,8.0,2.0,6.0,0.8092592592592592,0.8571428571428571,0.19074074074074074
2014,Naturales,Administracion de Empresas Agropecuarias,734.0,404.0,330.0,222.0,142.0,80.0,41.0,20.0,21.0,0.44959128065395093,0.36036036036036034,0.5504087193460491
2014,Naturales,Administracion y Gestion Ambiental,1769.0,789.0,980.0,547.0,237.0,310.0,156.0,65.0,91.0,0.5539853024307518,0.56672760511883,0.44601469756924816
2014,Naturales,Administracion y Gestion Cultural,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,,0.2
2014,Naturales,Agrimensura,298.0,215.0,83.0,41.0,31.0,10.0,39.0,24.0,15.0,0.2785234899328859,0.24390243902439024,0.7214765100671141
2014,Naturales,Artes Audiovisuales,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,,
2014,Naturales,BioIngenieria,71.0,21.0,50.0,19.0,13.0,6.0,12.0,5.0,7.0,0.704225352112676,0.3157894736842105,0.29577464788732394
2014,Naturales,Biologia,16019.0,5395.0,10624.0,3287.0,1181.0,2106.0,1044.0,344.0,700.0,0.6632124352331606,0.6407058107696988,0.33678756476683935
2014,Naturales,Carrera No Definida,98.0,42.0,56.0,35.0,19.0,16.0,8.0,4.0,4.0,0.5714285714285714,0.45714285714285713,0.42857142857142855
2014,Naturales,Ciencias del Ambiente y Recursos Naturales,9209.0,3691.0,5518.0,2054.0,898.0,1156.0,551.0,212.0,339.0,0.5991964382669128,0.5628042843232717,0.4008035617330872
2014,Naturales,Comunicacion Social,239.0,108.0,131.0,70.0,32.0,38.0,0.0,0.0,0.0,0.5481171548117155,0.5428571428571428,0.45188284518828453
2014,Naturales,Dermatologia y Podologia,96.0,14.0,82.0,31.0,5.0,26.0,14.0,0.0,14.0,0.8541666666666666,0.8387096774193549,0.14583333333333334
2014,Naturales,Enologia y Frutihorticultura,1915.0,1062.0,853.0,435.0,221.0,214.0,133.0,72.0,61.0,0.4454308093994778,0.49195402298850577,0.5545691906005222
2014,Naturales,Farmacia,92.0,11.0,81.0,13.0,4.0,9.0,2.0,0.0,2.0,0.8804347826086957,0.6923076923076923,0.11956521739130435
2014,Naturales,Geofisica,633.0,332.0,301.0,227.0,111.0,116.0,31.0,15.0,16.0,0.4755134281200632,0.5110132158590308,0.5244865718799369
2014,Naturales,Geografia,3243.0,1396.0,1847.0,726.0,351.0,375.0,110.0,43.0,67.0,0.5695343817452976,0.5165289256198347,0.4304656182547024
2014,Naturales,Geologia,57.0,41.0,16.0,37.0,32.0,5.0,1.0,0.0,1.0,0.2807017543859649,0.13513513513513514,0.7192982456140351
2014,Naturales,Gestion y Administracion de Empresas,205.0,80.0,125.0,91.0,35.0,56.0,9.0,5.0,4.0,0.6097560975609756,0.6153846153846154,0.3902439024390244
2014,Naturales,Guardaparque,349.0,186.0,163.0,48.0,36.0,12.0,16.0,10.0,6.0,0.4670487106017192,0.25,0.5329512893982808
2014,Naturales,Historia,20.0,5.0,15.0,7.0,3.0,4.0,1.0,1.0,0.0,0.75,0.5714285714285714,0.25
2014,Naturales,Ingenieria Agronomica,24951.0,17262.0,7689.0,3588.0,2347.0,1241.0,1516.0,1128.0,388.0,0.30816400144282796,0.3458751393534002,0.691835998557172
2014,Naturales,Ingenieria Ambiental,1649.0,662.0,987.0,585.0,238.0,347.0,57.0,23.0,34.0,0.5985445724681625,0.5931623931623932,0.4014554275318375
2014,Naturales,Ingenieria Forestal e Industrias de la Madera,426.0,190.0,236.0,108.0,59.0,49.0,20.0,11.0,9.0,0.5539906103286385,0.4537037037037037,0.4460093896713615
2014,Naturales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",1385.0,1019.0,366.0,670.0,490.0,180.0,85.0,69.0,16.0,0.2642599277978339,0.26865671641791045,0.7357400722021661
2014,Naturales,Ingenieria Hidraulica,109.0,67.0,42.0,24.0,11.0,13.0,8.0,3.0,5.0,0.3853211009174312,0.5416666666666666,0.6146788990825688
2014,Naturales,Ingenieria Industrial,59.0,58.0,1.0,27.0,26.0,1.0,5.0,5.0,0.0,0.01694915254237288,0.037037037037037035,0.9830508474576272
2014,Naturales,Ingenieria Mecanica,192.0,181.0,11.0,86.0,82.0,4.0,29.0,23.0,6.0,0.057291666666666664,0.046511627906976744,0.9427083333333334
2014,Naturales,Ingenieria Metalurgica,73.0,59.0,14.0,4.0,2.0,2.0,5.0,3.0,2.0,0.1917808219178082,0.5,0.8082191780821918
2014,Naturales,Kinesiologia,14.0,12.0,2.0,14.0,12.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571
2014,Naturales,Laboratorio,1076.0,211.0,865.0,372.0,80.0,292.0,121.0,18.0,103.0,0.8039033457249071,0.7849462365591398,0.19609665427509293
2014,Naturales,Medicina,75.0,15.0,60.0,30.0,8.0,22.0,2.0,2.0,0.0,0.8,0.7333333333333333,0.2
2014,Naturales,Meteorologia,554.0,270.0,284.0,194.0,110.0,84.0,7.0,4.0,3.0,0.5126353790613718,0.4329896907216495,0.48736462093862815
2014,Naturales,Mineria,316.0,228.0,88.0,134.0,99.0,35.0,5.0,3.0,2.0,0.27848101265822783,0.26119402985074625,0.7215189873417721
2014,Naturales,"Paisajismo, Jardineria y Floricultura",2047.0,694.0,1353.0,598.0,241.0,357.0,58.0,17.0,41.0,0.6609672691744015,0.596989966555184,0.3390327308255984
2014,Naturales,Produccion Animal,2358.0,1575.0,783.0,624.0,381.0,243.0,161.0,121.0,40.0,0.3320610687022901,0.3894230769230769,0.6679389312977099
2014,Naturales,Produccion e Ingenieria Agropecuaria,4054.0,2650.0,1404.0,1221.0,817.0,404.0,285.0,179.0,106.0,0.3463246176615688,0.3308763308763309,0.6536753823384311
2014,Naturales,Produccion e Ingenieria Pesquera,339.0,188.0,151.0,111.0,62.0,49.0,29.0,14.0,15.0,0.44542772861356933,0.44144144144144143,0.5545722713864307
2014,Naturales,Redes y Telecomunicaciones,96.0,55.0,41.0,20.0,12.0,8.0,5.0,3.0,2.0,0.4270833333333333,0.4,0.5729166666666666
2014,Naturales,Sanidad y Saneamiento Ambiental,4128.0,1160.0,2968.0,1258.0,384.0,874.0,176.0,67.0,109.0,0.7189922480620154,0.6947535771065183,0.2810077519379845
2014,Naturales,Sociologia,48.0,23.0,25.0,11.0,8.0,3.0,10.0,4.0,6.0,0.5208333333333334,0.2727272727272727,0.4791666666666667
2014,Naturales,Tecnologia e Ingenieria Minera,885.0,584.0,301.0,172.0,114.0,58.0,12.0,6.0,6.0,0.34011299435028247,0.3372093023255814,0.6598870056497175
2014,Naturales,Tecnologia e Ingenieria en Alimentos,8770.0,2834.0,5936.0,2062.0,694.0,1368.0,475.0,118.0,357.0,0.6768529076396808,0.6634335596508244,0.32314709236031924
2014,Naturales,Tecnologia y Ciencias Aplicadas,22.0,14.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0,0.36363636363636365,0.5555555555555556,0.6363636363636364
2014,Naturales,Topografia y Cartografia,461.0,321.0,140.0,173.0,110.0,63.0,4.0,2.0,2.0,0.3036876355748373,0.36416184971098264,0.6963123644251626
2014,Naturales,Veterinaria,22739.0,8522.0,14217.0,4123.0,1390.0,2733.0,1071.0,512.0,559.0,0.6252253837020098,0.6628668445306816,0.37477461629799025
2014,Otros,Bibliotecologia y Documentacion,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,15.0,,,
2014,Otros,Carrera No Definida,9168.0,3557.0,5611.0,5484.0,2176.0,3308.0,0.0,0.0,0.0,0.6120200698080279,0.6032093362509118,0.3879799301919721
2014,Otros,Ciencia Politica,29.0,26.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.10344827586206896,0.3333333333333333,0.896551724137931
2014,Otros,Relaciones Internacionales,0.0,0.0,0.0,0.0,0.0,0.0,3288.0,1084.0,2204.0,,,
2014,Policial,Criminologia,5620.0,1985.0,3635.0,1589.0,630.0,959.0,293.0,110.0,183.0,0.646797153024911,0.6035242290748899,0.35320284697508897
2014,Policial,Ingenieria en Vias de Comunicacion,242.0,172.0,70.0,46.0,35.0,11.0,66.0,47.0,19.0,0.2892561983471074,0.2391304347826087,0.7107438016528925
2014,Policial,Logistica y Transportes,34.0,27.0,7.0,13.0,12.0,1.0,1.0,1.0,0.0,0.20588235294117646,0.07692307692307693,0.7941176470588235
2014,Policial,Medicina,31.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,,0.3225806451612903
2014,Psicologia,Medicina,426.0,162.0,264.0,83.0,40.0,43.0,42.0,18.0,24.0,0.6197183098591549,0.5180722891566265,0.38028169014084506
2014,Psicologia,Psicologia,96597.0,20776.0,75821.0,20828.0,5273.0,15555.0,5996.0,979.0,5017.0,0.7849208567553858,0.7468311887843287,0.21507914324461422
2014,Psicologia,Psicopedagogia,1815.0,314.0,1501.0,668.0,133.0,535.0,205.0,13.0,192.0,0.8269972451790634,0.8008982035928144,0.17300275482093663
2014,Psicologia,Servicio Social,282.0,48.0,234.0,94.0,16.0,78.0,26.0,8.0,18.0,0.8297872340425532,0.8297872340425532,0.1702127659574468
2014,Psicologia,Sociologia,1324.0,202.0,1122.0,510.0,44.0,466.0,220.0,17.0,203.0,0.8474320241691843,0.9137254901960784,0.15256797583081572
2014,Psicologia,Trabajo Social,26456.0,3640.0,22816.0,6911.0,1128.0,5783.0,1177.0,110.0,1067.0,0.8624130631992742,0.8367819418318623,0.13758693680072573
2014,Religion,Teologia,993.0,650.0,343.0,361.0,220.0,141.0,93.0,67.0,26.0,0.34541792547834843,0.39058171745152354,0.6545820745216515
2014,Salud,Administracion Hospitalaria y de Sistemas de Salud,2271.0,741.0,1530.0,635.0,214.0,421.0,600.0,226.0,374.0,0.6737120211360634,0.662992125984252,0.32628797886393657
2014,Salud,Anestesiologia,163.0,94.0,69.0,51.0,28.0,23.0,23.0,11.0,12.0,0.4233128834355828,0.45098039215686275,0.5766871165644172
2014,Salud,Antropologia,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0
2014,Salud,Arqueologia,230.0,155.0,75.0,30.0,17.0,13.0,3.0,3.0,0.0,0.32608695652173914,0.43333333333333335,0.6739130434782609
2014,Salud,Auxiliares de la Odontologia,26.0,2.0,24.0,0.0,0.0,0.0,19.0,2.0,17.0,0.9230769230769231,,0.07692307692307693
2014,Salud,BioIngenieria,697.0,387.0,310.0,220.0,107.0,113.0,19.0,8.0,11.0,0.4447632711621234,0.5136363636363637,0.5552367288378766
2014,Salud,Biologia,600.0,202.0,398.0,132.0,54.0,78.0,24.0,8.0,16.0,0.6633333333333333,0.5909090909090909,0.33666666666666667
2014,Salud,Bioquimica,3373.0,875.0,2498.0,590.0,136.0,454.0,305.0,83.0,222.0,0.7405870145271272,0.7694915254237288,0.25941298547287284
2014,Salud,Bioterio,265.0,55.0,210.0,30.0,6.0,24.0,4.0,0.0,4.0,0.7924528301886793,0.8,0.20754716981132076
2014,Salud,Bromatologia,1419.0,371.0,1048.0,405.0,93.0,312.0,56.0,10.0,46.0,0.7385482734319944,0.7703703703703704,0.26145172656800564
2014,Salud,Carrera No Definida,484.0,146.0,338.0,174.0,44.0,130.0,8.0,5.0,3.0,0.6983471074380165,0.7471264367816092,0.30165289256198347
2014,Salud,Ciencias del Ambiente y Recursos Naturales,50.0,18.0,32.0,21.0,8.0,13.0,5.0,2.0,3.0,0.64,0.6190476190476191,0.36
2014,Salud,Comunicacion Social,36.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,,0.3888888888888889
2014,Salud,Construcciones,16.0,9.0,7.0,8.0,5.0,3.0,0.0,0.0,0.0,0.4375,0.375,0.5625
2014,Salud,Dermatologia y Podologia,1205.0,96.0,1109.0,379.0,34.0,345.0,140.0,11.0,129.0,0.9203319502074688,0.9102902374670184,0.07966804979253111
2014,Salud,Enfermeria,62002.0,13285.0,48717.0,18698.0,4389.0,14309.0,5706.0,1076.0,4630.0,0.7857327182994097,0.7652690127286341,0.2142672817005903
2014,Salud,Farmacia,12317.0,3402.0,8915.0,1976.0,603.0,1373.0,718.0,176.0,542.0,0.72379637898839,0.694838056680162,0.27620362101160995
2014,Salud,Fisica,30.0,16.0,14.0,17.0,9.0,8.0,1.0,0.0,1.0,0.4666666666666667,0.47058823529411764,0.5333333333333333
2014,Salud,Fonoaudiologia,5176.0,247.0,4929.0,1120.0,69.0,1051.0,490.0,17.0,473.0,0.9522797527047914,0.9383928571428571,0.047720247295208656
2014,Salud,Genetica,923.0,334.0,589.0,150.0,56.0,94.0,84.0,26.0,58.0,0.638136511375948,0.6266666666666667,0.361863488624052
2014,Salud,Geriatria y Gerontologia,706.0,131.0,575.0,93.0,24.0,69.0,52.0,10.0,42.0,0.8144475920679887,0.7419354838709677,0.18555240793201133
2014,Salud,Higiene y Seguridad Industrial,204.0,114.0,90.0,71.0,36.0,35.0,14.0,7.0,7.0,0.4411764705882353,0.49295774647887325,0.5588235294117647
2014,Salud,Ingenieria Mecanica,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,1.0
2014,Salud,Ingenieria en Construcciones,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,0.3333333333333333
2014,Salud,Instrumentacion Quirurgica,2510.0,222.0,2288.0,1150.0,98.0,1052.0,237.0,14.0,223.0,0.9115537848605577,0.9147826086956522,0.08844621513944223
2014,Salud,Kinesiologia,18038.0,7471.0,10567.0,5433.0,2244.0,3189.0,1264.0,445.0,819.0,0.5858188269209447,0.5869685256764219,0.41418117307905533
2014,Salud,Laboratorio,522.0,138.0,384.0,96.0,18.0,78.0,91.0,19.0,72.0,0.735632183908046,0.8125,0.26436781609195403
2014,Salud,Medicina,86130.0,31144.0,54986.0,19586.0,6823.0,12763.0,6865.0,2624.0,4241.0,0.6384070590967142,0.6516389257633003,0.36159294090328575
2014,Salud,Nutricion,23098.0,2702.0,20396.0,5691.0,972.0,4719.0,1458.0,107.0,1351.0,0.8830201749069183,0.8292040063257775,0.11697982509308165
2014,Salud,Obstetricia,3049.0,257.0,2792.0,780.0,125.0,655.0,119.0,5.0,114.0,0.915710068875041,0.8397435897435898,0.084289931124959
2014,Salud,Odontologia,21447.0,6212.0,15235.0,4028.0,1128.0,2900.0,1687.0,489.0,1198.0,0.710355760712454,0.7199602780536246,0.28964423928754607
2014,Salud,Quimica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2014,Salud,Quirofano,1339.0,133.0,1206.0,735.0,68.0,667.0,6.0,0.0,6.0,0.90067214339059,0.9074829931972789,0.09932785660941
2014,Salud,Radiologia y Diagnostico por Imagenes,7057.0,2212.0,4845.0,2125.0,693.0,1432.0,660.0,200.0,460.0,0.6865523593595012,0.6738823529411765,0.3134476406404988
2014,Salud,Salud Publica,1467.0,447.0,1020.0,261.0,96.0,165.0,307.0,86.0,221.0,0.6952965235173824,0.632183908045977,0.3047034764826176
2014,Salud,Sanidad y Saneamiento Ambiental,1148.0,824.0,324.0,201.0,136.0,65.0,85.0,62.0,23.0,0.28222996515679444,0.32338308457711445,0.7177700348432056
2014,Salud,Tecnologia y Ciencias Aplicadas,116.0,55.0,61.0,25.0,9.0,16.0,22.0,8.0,14.0,0.5258620689655172,0.64,0.47413793103448276
